"eje","subtema","categoria","sexo","grupo_edad","id","indicador","unidad","cve_area","lugar","periodo","anio","trimestre","fecha","valor"
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,3319
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,566
"Salud","Discapacidad","Ver",NA,NA,"6200205280","Población con limitación en la actividad para ver","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,651
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","00","Nacional","2010",2010,NA,2010-01-01,448873
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","00","Nacional","2020",2020,NA,2020-01-01,1548385
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","19","Nuevo León","2010",2010,NA,2010-01-01,17747
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","19","Nuevo León","2020",2020,NA,2020-01-01,67353
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","19007","Aramberri","2020",2020,NA,2020-01-01,181
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,431
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","19024","General Zaragoza","2020",2020,NA,2020-01-01,58
"Salud","Discapacidad","Mental",NA,NA,"6200205286","Población con limitación en la actividad mental","Personas","19036","Mier y Noriega","2020",2020,NA,2020-01-01,65
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","00","Nacional","2010",2010,NA,2010-01-01,36.2
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,49.904945
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,35.4739333257668
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,24.3881977723662
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19","Nuevo León","2015",2015,NA,2015-01-01,20.12282
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,11.9238742573105
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,12.9661998668977
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19007","Aramberri","2015",2015,NA,2015-01-01,87.525867
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,76.6982448410076
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19007","Aramberri","2025",2025,NA,2025-01-01,77.6783156688627
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19014","Doctor Arroyo","2015",2015,NA,2015-01-01,85.675057
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,81.9213406715726
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19014","Doctor Arroyo","2025",2025,NA,2025-01-01,76.4700921969867
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19024","General Zaragoza","2015",2015,NA,2015-01-01,91.379008
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,85.4151493080845
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19024","General Zaragoza","2025",2025,NA,2025-01-01,86.3204913456169
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19036","Mier y Noriega","2015",2015,NA,2015-01-01,97.546919
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,95.7512661789533
"Salud","Afiliación a servicios de salud","Seguro Popular",NA,NA,"6200240323","Porcentaje de la población derechohabiente en el Seguro popular","Porcentaje","19036","Mier y Noriega","2025",2025,NA,2025-01-01,95.7516807323702
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","00","Nacional","2010",2010,NA,2010-01-01,1.5
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,1.1501596
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,1.28777142781103
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,1.17952447077795
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19","Nuevo León","2015",2015,NA,2015-01-01,0.4876563
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,0.613995832501151
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,0.51053523301207
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19007","Aramberri","2015",2015,NA,2015-01-01,0.0129333
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,0.073437614746273
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19007","Aramberri","2025",2025,NA,2025-01-01,0
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19014","Doctor Arroyo","2015",2015,NA,2015-01-01,0.0183066
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,0.0247356378702616
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19014","Doctor Arroyo","2025",2025,NA,2025-01-01,0.05340679109512
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19024","General Zaragoza","2015",2015,NA,2015-01-01,0
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,0.0546249089584851
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19024","General Zaragoza","2025",2025,NA,2025-01-01,0.01861157640052
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19036","Mier y Noriega","2015",2015,NA,2015-01-01,0.0147776
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,0.028137310073157
"Salud","Afiliación a servicios de salud","PEMEX, SDN o SM",NA,NA,"6200240414","Porcentaje de la población derechohabiente en PEMEX, SDN o SM","Porcentaje","19036","Mier y Noriega","2025",2025,NA,2025-01-01,0.04291231583464
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","00","Nacional","2010",2010,NA,2010-01-01,23.986367
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,23.1015517815738
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,2.8247284171926
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","00","Nacional","2025",2025,NA,2025-01-01,33.2770662508087
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19","Nuevo León","2020",2020,NA,2020-01-01,7.05185235818275
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19","Nuevo León","2025",2025,NA,2025-01-01,27.8123463576161
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19007","Aramberri","2020",2020,NA,2020-01-01,0.433281927003011
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19007","Aramberri","2025",2025,NA,2025-01-01,2.14522616611389
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19014","Doctor Arroyo","2020",2020,NA,2020-01-01,0.207160967163441
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19014","Doctor Arroyo","2025",2025,NA,2025-01-01,10.4595469255663
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19024","General Zaragoza","2020",2020,NA,2020-01-01,0.345957756737072
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19024","General Zaragoza","2025",2025,NA,2025-01-01,1.07166778298727
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19036","Mier y Noriega","2020",2020,NA,2020-01-01,0.182892515475521
"Salud","Afiliación a servicios de salud","Servicios médicos privados",NA,NA,"6200240416","Porcentaje de la población usuaria de servicios de salud en instituciones de servicios médicos privados","Porcentaje","19036","Mier y Noriega","2025",2025,NA,2025-01-01,4.44968117549209
"Salud","Afiliación a servicios de salud","ISSSTE",NA,NA,"6200240421","Porcentaje de la población derechohabiente en el ISSSTE","Porcentaje","00","Nacional","2010",2010,NA,2010-01-01,9.9
"Salud","Afiliación a servicios de salud","ISSSTE",NA,NA,"6200240421","Porcentaje de la población derechohabiente en el ISSSTE","Porcentaje","00","Nacional","2015",2015,NA,2015-01-01,7.7058004
"Salud","Afiliación a servicios de salud","ISSSTE",NA,NA,"6200240421","Porcentaje de la población derechohabiente en el ISSSTE","Porcentaje","00","Nacional","2020",2020,NA,2020-01-01,8.83873347895288
